,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
10939,1992,1083.0,70791.0,26.78,India,"Rice, paddy",26092
10941,1992,1083.0,70791.0,25.89,India,"Rice, paddy",26092
10942,1992,1083.0,70791.0,25.69,India,Sorghum,9820
10943,1992,1083.0,70791.0,26.82,India,Sorghum,9820
10944,1992,1083.0,70791.0,26.09,India,Sorghum,9820
10945,1992,1083.0,70791.0,23.79,India,Sorghum,9820
10946,1992,1083.0,70791.0,25.16,India,Sorghum,9820
10947,1992,1083.0,70791.0,25.91,India,Sorghum,9820
10948,1992,1083.0,70791.0,25.52,India,Sorghum,9820
10949,1992,1083.0,70791.0,26.41,India,Sorghum,9820
10950,1992,1083.0,70791.0,27.24,India,Sorghum,9820
10951,1992,1083.0,70791.0,25.41,India,Sorghum,9820
10952,1992,1083.0,70791.0,25.73,India,Sorghum,9820
10953,1992,1083.0,70791.0,25.27,India,Sorghum,9820
10955,1992,1083.0,70791.0,26.32,India,Sorghum,9820
10957,1992,1083.0,70791.0,25.58,India,Sorghum,9820
10958,1992,1083.0,70791.0,25.14,India,Sorghum,9820
10959,1992,1083.0,70791.0,26.37,India,Sorghum,9820
10960,1992,1083.0,70791.0,24.62,India,Sorghum,9820
10961,1992,1083.0,70791.0,26.78,India,Sorghum,9820
10963,1992,1083.0,70791.0,25.89,India,Sorghum,9820
10964,1992,1083.0,70791.0,25.69,India,Soybeans,8947
10965,1992,1083.0,70791.0,26.82,India,Soybeans,8947
10966,1992,1083.0,70791.0,26.09,India,Soybeans,8947
10967,1992,1083.0,70791.0,23.79,India,Soybeans,8947
10968,1992,1083.0,70791.0,25.16,India,Soybeans,8947
10969,1992,1083.0,70791.0,25.91,India,Soybeans,8947
10970,1992,1083.0,70791.0,25.52,India,Soybeans,8947
10971,1992,1083.0,70791.0,26.41,India,Soybeans,8947
10972,1992,1083.0,70791.0,27.24,India,Soybeans,8947
10973,1992,1083.0,70791.0,25.41,India,Soybeans,8947
10974,1992,1083.0,70791.0,25.73,India,Soybeans,8947
10975,1992,1083.0,70791.0,25.27,India,Soybeans,8947
10977,1992,1083.0,70791.0,26.32,India,Soybeans,8947
10979,1992,1083.0,70791.0,25.58,India,Soybeans,8947
10980,1992,1083.0,70791.0,25.14,India,Soybeans,8947
10981,1992,1083.0,70791.0,26.37,India,Soybeans,8947
10982,1992,1083.0,70791.0,24.62,India,Soybeans,8947
10983,1992,1083.0,70791.0,26.78,India,Soybeans,8947
10985,1992,1083.0,70791.0,25.89,India,Soybeans,8947
10986,1992,1083.0,70791.0,25.69,India,Sweet potatoes,82835
10987,1992,1083.0,70791.0,26.82,India,Sweet potatoes,82835
10988,1992,1083.0,70791.0,26.09,India,Sweet potatoes,82835
10989,1992,1083.0,70791.0,23.79,India,Sweet potatoes,82835
10990,1992,1083.0,70791.0,25.16,India,Sweet potatoes,82835
10991,1992,1083.0,70791.0,25.91,India,Sweet potatoes,82835
10992,1992,1083.0,70791.0,25.52,India,Sweet potatoes,82835
10993,1992,1083.0,70791.0,26.41,India,Sweet potatoes,82835
10994,1992,1083.0,70791.0,27.24,India,Sweet potatoes,82835
10995,1992,1083.0,70791.0,25.41,India,Sweet potatoes,82835
10996,1992,1083.0,70791.0,25.73,India,Sweet potatoes,82835
10997,1992,1083.0,70791.0,25.27,India,Sweet potatoes,82835
10999,1992,1083.0,70791.0,26.32,India,Sweet potatoes,82835
11001,1992,1083.0,70791.0,25.58,India,Sweet potatoes,82835
11002,1992,1083.0,70791.0,25.14,India,Sweet potatoes,82835
11003,1992,1083.0,70791.0,26.37,India,Sweet potatoes,82835
11004,1992,1083.0,70791.0,24.62,India,Sweet potatoes,82835
11005,1992,1083.0,70791.0,26.78,India,Sweet potatoes,82835
11007,1992,1083.0,70791.0,25.89,India,Sweet potatoes,82835
11008,1992,1083.0,70791.0,25.69,India,Wheat,23940
11009,1992,1083.0,70791.0,26.82,India,Wheat,23940
11010,1992,1083.0,70791.0,26.09,India,Wheat,23940
11011,1992,1083.0,70791.0,23.79,India,Wheat,23940
11012,1992,1083.0,70791.0,25.16,India,Wheat,23940
11013,1992,1083.0,70791.0,25.91,India,Wheat,23940
11014,1992,1083.0,70791.0,25.52,India,Wheat,23940
11015,1992,1083.0,70791.0,26.41,India,Wheat,23940
11016,1992,1083.0,70791.0,27.24,India,Wheat,23940
11017,1992,1083.0,70791.0,25.41,India,Wheat,23940
11018,1992,1083.0,70791.0,25.73,India,Wheat,23940
11019,1992,1083.0,70791.0,25.27,India,Wheat,23940
11021,1992,1083.0,70791.0,26.32,India,Wheat,23940
11023,1992,1083.0,70791.0,25.58,India,Wheat,23940
11024,1992,1083.0,70791.0,25.14,India,Wheat,23940
11025,1992,1083.0,70791.0,26.37,India,Wheat,23940
11026,1992,1083.0,70791.0,24.62,India,Wheat,23940
11027,1992,1083.0,70791.0,26.78,India,Wheat,23940
11029,1992,1083.0,70791.0,25.89,India,Wheat,23940
11030,1993,1083.0,66388.0,25.88,India,Cassava,230430
11031,1993,1083.0,66388.0,27.46,India,Cassava,230430
11032,1993,1083.0,66388.0,26.1,India,Cassava,230430
11033,1993,1083.0,66388.0,24.34,India,Cassava,230430
11034,1993,1083.0,66388.0,25.22,India,Cassava,230430
11035,1993,1083.0,66388.0,25.75,India,Cassava,230430
11036,1993,1083.0,66388.0,25.92,India,Cassava,230430
11037,1993,1083.0,66388.0,26.34,India,Cassava,230430
11038,1993,1083.0,66388.0,27.24,India,Cassava,230430
11039,1993,1083.0,66388.0,25.5,India,Cassava,230430
11040,1993,1083.0,66388.0,26.32,India,Cassava,230430
11041,1993,1083.0,66388.0,25.27,India,Cassava,230430
11043,1993,1083.0,66388.0,26.07,India,Cassava,230430
11045,1993,1083.0,66388.0,25.66,India,Cassava,230430
11046,1993,1083.0,66388.0,25.06,India,Cassava,230430
11047,1993,1083.0,66388.0,27.07,India,Cassava,230430
11048,1993,1083.0,66388.0,24.74,India,Cassava,230430
11049,1993,1083.0,66388.0,27.04,India,Cassava,230430
11051,1993,1083.0,66388.0,25.97,India,Cassava,230430
11052,1993,1083.0,66388.0,25.88,India,Maize,16015
11053,1993,1083.0,66388.0,27.46,India,Maize,16015
11054,1993,1083.0,66388.0,26.1,India,Maize,16015
11055,1993,1083.0,66388.0,24.34,India,Maize,16015
11056,1993,1083.0,66388.0,25.22,India,Maize,16015
11057,1993,1083.0,66388.0,25.75,India,Maize,16015
11058,1993,1083.0,66388.0,25.92,India,Maize,16015
11059,1993,1083.0,66388.0,26.34,India,Maize,16015
11060,1993,1083.0,66388.0,27.24,India,Maize,16015
11061,1993,1083.0,66388.0,25.5,India,Maize,16015
11062,1993,1083.0,66388.0,26.32,India,Maize,16015
11063,1993,1083.0,66388.0,25.27,India,Maize,16015
11065,1993,1083.0,66388.0,26.07,India,Maize,16015
11067,1993,1083.0,66388.0,25.66,India,Maize,16015
11068,1993,1083.0,66388.0,25.06,India,Maize,16015
11069,1993,1083.0,66388.0,27.07,India,Maize,16015
11070,1993,1083.0,66388.0,24.74,India,Maize,16015
11071,1993,1083.0,66388.0,27.04,India,Maize,16015
11073,1993,1083.0,66388.0,25.97,India,Maize,16015
11074,1993,1083.0,66388.0,25.88,India,Potatoes,149024
11075,1993,1083.0,66388.0,27.46,India,Potatoes,149024
11076,1993,1083.0,66388.0,26.1,India,Potatoes,149024
11077,1993,1083.0,66388.0,24.34,India,Potatoes,149024
11078,1993,1083.0,66388.0,25.22,India,Potatoes,149024
11079,1993,1083.0,66388.0,25.75,India,Potatoes,149024
11080,1993,1083.0,66388.0,25.92,India,Potatoes,149024
11081,1993,1083.0,66388.0,26.34,India,Potatoes,149024
11082,1993,1083.0,66388.0,27.24,India,Potatoes,149024
11083,1993,1083.0,66388.0,25.5,India,Potatoes,149024
11084,1993,1083.0,66388.0,26.32,India,Potatoes,149024
11085,1993,1083.0,66388.0,25.27,India,Potatoes,149024
11087,1993,1083.0,66388.0,26.07,India,Potatoes,149024
11089,1993,1083.0,66388.0,25.66,India,Potatoes,149024
11090,1993,1083.0,66388.0,25.06,India,Potatoes,149024
11091,1993,1083.0,66388.0,27.07,India,Potatoes,149024
11092,1993,1083.0,66388.0,24.74,India,Potatoes,149024
11093,1993,1083.0,66388.0,27.04,India,Potatoes,149024
11095,1993,1083.0,66388.0,25.97,India,Potatoes,149024
11096,1993,1083.0,66388.0,25.88,India,"Rice, paddy",28303
11097,1993,1083.0,66388.0,27.46,India,"Rice, paddy",28303
11098,1993,1083.0,66388.0,26.1,India,"Rice, paddy",28303
11099,1993,1083.0,66388.0,24.34,India,"Rice, paddy",28303
11100,1993,1083.0,66388.0,25.22,India,"Rice, paddy",28303
11101,1993,1083.0,66388.0,25.75,India,"Rice, paddy",28303
11102,1993,1083.0,66388.0,25.92,India,"Rice, paddy",28303
11103,1993,1083.0,66388.0,26.34,India,"Rice, paddy",28303
11104,1993,1083.0,66388.0,27.24,India,"Rice, paddy",28303
11105,1993,1083.0,66388.0,25.5,India,"Rice, paddy",28303
11106,1993,1083.0,66388.0,26.32,India,"Rice, paddy",28303
11107,1993,1083.0,66388.0,25.27,India,"Rice, paddy",28303
11109,1993,1083.0,66388.0,26.07,India,"Rice, paddy",28303
11111,1993,1083.0,66388.0,25.66,India,"Rice, paddy",28303
11112,1993,1083.0,66388.0,25.06,India,"Rice, paddy",28303
11113,1993,1083.0,66388.0,27.07,India,"Rice, paddy",28303
11114,1993,1083.0,66388.0,24.74,India,"Rice, paddy",28303
11115,1993,1083.0,66388.0,27.04,India,"Rice, paddy",28303
11117,1993,1083.0,66388.0,25.97,India,"Rice, paddy",28303
11118,1993,1083.0,66388.0,25.88,India,Sorghum,8981
11119,1993,1083.0,66388.0,27.46,India,Sorghum,8981
11120,1993,1083.0,66388.0,26.1,India,Sorghum,8981
11121,1993,1083.0,66388.0,24.34,India,Sorghum,8981
11122,1993,1083.0,66388.0,25.22,India,Sorghum,8981
11123,1993,1083.0,66388.0,25.75,India,Sorghum,8981
11124,1993,1083.0,66388.0,25.92,India,Sorghum,8981
11125,1993,1083.0,66388.0,26.34,India,Sorghum,8981
11126,1993,1083.0,66388.0,27.24,India,Sorghum,8981
11127,1993,1083.0,66388.0,25.5,India,Sorghum,8981
11128,1993,1083.0,66388.0,26.32,India,Sorghum,8981
11129,1993,1083.0,66388.0,25.27,India,Sorghum,8981
11131,1993,1083.0,66388.0,26.07,India,Sorghum,8981
11133,1993,1083.0,66388.0,25.66,India,Sorghum,8981
11134,1993,1083.0,66388.0,25.06,India,Sorghum,8981
11135,1993,1083.0,66388.0,27.07,India,Sorghum,8981
11136,1993,1083.0,66388.0,24.74,India,Sorghum,8981
11137,1993,1083.0,66388.0,27.04,India,Sorghum,8981
11139,1993,1083.0,66388.0,25.97,India,Sorghum,8981
11140,1993,1083.0,66388.0,25.88,India,Soybeans,10857
11141,1993,1083.0,66388.0,27.46,India,Soybeans,10857
11142,1993,1083.0,66388.0,26.1,India,Soybeans,10857
11143,1993,1083.0,66388.0,24.34,India,Soybeans,10857
11144,1993,1083.0,66388.0,25.22,India,Soybeans,10857
11145,1993,1083.0,66388.0,25.75,India,Soybeans,10857
11146,1993,1083.0,66388.0,25.92,India,Soybeans,10857
11147,1993,1083.0,66388.0,26.34,India,Soybeans,10857
11148,1993,1083.0,66388.0,27.24,India,Soybeans,10857
11149,1993,1083.0,66388.0,25.5,India,Soybeans,10857
11150,1993,1083.0,66388.0,26.32,India,Soybeans,10857
11151,1993,1083.0,66388.0,25.27,India,Soybeans,10857
11153,1993,1083.0,66388.0,26.07,India,Soybeans,10857
11155,1993,1083.0,66388.0,25.66,India,Soybeans,10857
11156,1993,1083.0,66388.0,25.06,India,Soybeans,10857
11157,1993,1083.0,66388.0,27.07,India,Soybeans,10857
11158,1993,1083.0,66388.0,24.74,India,Soybeans,10857
11159,1993,1083.0,66388.0,27.04,India,Soybeans,10857
11161,1993,1083.0,66388.0,25.97,India,Soybeans,10857
11162,1993,1083.0,66388.0,25.88,India,Sweet potatoes,85962
11163,1993,1083.0,66388.0,27.46,India,Sweet potatoes,85962
11164,1993,1083.0,66388.0,26.1,India,Sweet potatoes,85962
11165,1993,1083.0,66388.0,24.34,India,Sweet potatoes,85962
11166,1993,1083.0,66388.0,25.22,India,Sweet potatoes,85962
11167,1993,1083.0,66388.0,25.75,India,Sweet potatoes,85962
11168,1993,1083.0,66388.0,25.92,India,Sweet potatoes,85962
11169,1993,1083.0,66388.0,26.34,India,Sweet potatoes,85962
11170,1993,1083.0,66388.0,27.24,India,Sweet potatoes,85962
11171,1993,1083.0,66388.0,25.5,India,Sweet potatoes,85962
11172,1993,1083.0,66388.0,26.32,India,Sweet potatoes,85962
11173,1993,1083.0,66388.0,25.27,India,Sweet potatoes,85962
11175,1993,1083.0,66388.0,26.07,India,Sweet potatoes,85962
11177,1993,1083.0,66388.0,25.66,India,Sweet potatoes,85962
11178,1993,1083.0,66388.0,25.06,India,Sweet potatoes,85962
11179,1993,1083.0,66388.0,27.07,India,Sweet potatoes,85962
11180,1993,1083.0,66388.0,24.74,India,Sweet potatoes,85962
11181,1993,1083.0,66388.0,27.04,India,Sweet potatoes,85962
11183,1993,1083.0,66388.0,25.97,India,Sweet potatoes,85962
11184,1993,1083.0,66388.0,25.88,India,Wheat,23267
11185,1993,1083.0,66388.0,27.46,India,Wheat,23267
11186,1993,1083.0,66388.0,26.1,India,Wheat,23267
11187,1993,1083.0,66388.0,24.34,India,Wheat,23267
11188,1993,1083.0,66388.0,25.22,India,Wheat,23267
11189,1993,1083.0,66388.0,25.75,India,Wheat,23267
11190,1993,1083.0,66388.0,25.92,India,Wheat,23267
11191,1993,1083.0,66388.0,26.34,India,Wheat,23267
11192,1993,1083.0,66388.0,27.24,India,Wheat,23267
11193,1993,1083.0,66388.0,25.5,India,Wheat,23267
11194,1993,1083.0,66388.0,26.32,India,Wheat,23267
11195,1993,1083.0,66388.0,25.27,India,Wheat,23267
11197,1993,1083.0,66388.0,26.07,India,Wheat,23267
11199,1993,1083.0,66388.0,25.66,India,Wheat,23267
11200,1993,1083.0,66388.0,25.06,India,Wheat,23267
11201,1993,1083.0,66388.0,27.07,India,Wheat,23267
11202,1993,1083.0,66388.0,24.74,India,Wheat,23267
11203,1993,1083.0,66388.0,27.04,India,Wheat,23267
11205,1993,1083.0,66388.0,25.97,India,Wheat,23267
11206,1994,1083.0,61357.0,25.75,India,Cassava,245277
11207,1994,1083.0,61357.0,26.74,India,Cassava,245277
11208,1994,1083.0,61357.0,26.03,India,Cassava,245277
11209,1994,1083.0,61357.0,24.29,India,Cassava,245277
11210,1994,1083.0,61357.0,25.22,India,Cassava,245277
11211,1994,1083.0,61357.0,25.33,India,Cassava,245277
11212,1994,1083.0,61357.0,25.87,India,Cassava,245277
11213,1994,1083.0,61357.0,26.54,India,Cassava,245277
11214,1994,1083.0,61357.0,27.07,India,Cassava,245277
11215,1994,1083.0,61357.0,25.01,India,Cassava,245277
11216,1994,1083.0,61357.0,25.92,India,Cassava,245277
11221,1994,1083.0,61357.0,25.71,India,Cassava,245277
11222,1994,1083.0,61357.0,24.84,India,Cassava,245277
11223,1994,1083.0,61357.0,26.46,India,Cassava,245277
11224,1994,1083.0,61357.0,24.71,India,Cassava,245277
11225,1994,1083.0,61357.0,26.55,India,Cassava,245277
11227,1994,1083.0,61357.0,25.95,India,Cassava,245277
11228,1994,1083.0,61357.0,25.75,India,Maize,14480
11229,1994,1083.0,61357.0,26.74,India,Maize,14480
11230,1994,1083.0,61357.0,26.03,India,Maize,14480
11231,1994,1083.0,61357.0,24.29,India,Maize,14480
11232,1994,1083.0,61357.0,25.22,India,Maize,14480
11233,1994,1083.0,61357.0,25.33,India,Maize,14480
11234,1994,1083.0,61357.0,25.87,India,Maize,14480
11235,1994,1083.0,61357.0,26.54,India,Maize,14480
11236,1994,1083.0,61357.0,27.07,India,Maize,14480
11237,1994,1083.0,61357.0,25.01,India,Maize,14480
11238,1994,1083.0,61357.0,25.92,India,Maize,14480
11243,1994,1083.0,61357.0,25.71,India,Maize,14480
11244,1994,1083.0,61357.0,24.84,India,Maize,14480
11245,1994,1083.0,61357.0,26.46,India,Maize,14480
11246,1994,1083.0,61357.0,24.71,India,Maize,14480
11247,1994,1083.0,61357.0,26.55,India,Maize,14480
11249,1994,1083.0,61357.0,25.95,India,Maize,14480
11250,1994,1083.0,61357.0,25.75,India,Potatoes,166101
11251,1994,1083.0,61357.0,26.74,India,Potatoes,166101
11252,1994,1083.0,61357.0,26.03,India,Potatoes,166101
11253,1994,1083.0,61357.0,24.29,India,Potatoes,166101
11254,1994,1083.0,61357.0,25.22,India,Potatoes,166101
11255,1994,1083.0,61357.0,25.33,India,Potatoes,166101
11256,1994,1083.0,61357.0,25.87,India,Potatoes,166101
11257,1994,1083.0,61357.0,26.54,India,Potatoes,166101
11258,1994,1083.0,61357.0,27.07,India,Potatoes,166101
11259,1994,1083.0,61357.0,25.01,India,Potatoes,166101
11260,1994,1083.0,61357.0,25.92,India,Potatoes,166101
11265,1994,1083.0,61357.0,25.71,India,Potatoes,166101
11266,1994,1083.0,61357.0,24.84,India,Potatoes,166101
11267,1994,1083.0,61357.0,26.46,India,Potatoes,166101
11268,1994,1083.0,61357.0,24.71,India,Potatoes,166101
11269,1994,1083.0,61357.0,26.55,India,Potatoes,166101
11271,1994,1083.0,61357.0,25.95,India,Potatoes,166101
11272,1994,1083.0,61357.0,25.75,India,"Rice, paddy",28645
11273,1994,1083.0,61357.0,26.74,India,"Rice, paddy",28645
11274,1994,1083.0,61357.0,26.03,India,"Rice, paddy",28645
11275,1994,1083.0,61357.0,24.29,India,"Rice, paddy",28645
11276,1994,1083.0,61357.0,25.22,India,"Rice, paddy",28645
11277,1994,1083.0,61357.0,25.33,India,"Rice, paddy",28645
11278,1994,1083.0,61357.0,25.87,India,"Rice, paddy",28645
11279,1994,1083.0,61357.0,26.54,India,"Rice, paddy",28645
11280,1994,1083.0,61357.0,27.07,India,"Rice, paddy",28645
11281,1994,1083.0,61357.0,25.01,India,"Rice, paddy",28645
11282,1994,1083.0,61357.0,25.92,India,"Rice, paddy",28645
11287,1994,1083.0,61357.0,25.71,India,"Rice, paddy",28645
11288,1994,1083.0,61357.0,24.84,India,"Rice, paddy",28645
11289,1994,1083.0,61357.0,26.46,India,"Rice, paddy",28645
11290,1994,1083.0,61357.0,24.71,India,"Rice, paddy",28645
11291,1994,1083.0,61357.0,26.55,India,"Rice, paddy",28645
11293,1994,1083.0,61357.0,25.95,India,"Rice, paddy",28645
11294,1994,1083.0,61357.0,25.75,India,Sorghum,7786
11295,1994,1083.0,61357.0,26.74,India,Sorghum,7786
11296,1994,1083.0,61357.0,26.03,India,Sorghum,7786
11297,1994,1083.0,61357.0,24.29,India,Sorghum,7786
11298,1994,1083.0,61357.0,25.22,India,Sorghum,7786
11299,1994,1083.0,61357.0,25.33,India,Sorghum,7786
11300,1994,1083.0,61357.0,25.87,India,Sorghum,7786
11301,1994,1083.0,61357.0,26.54,India,Sorghum,7786
11302,1994,1083.0,61357.0,27.07,India,Sorghum,7786
11303,1994,1083.0,61357.0,25.01,India,Sorghum,7786
11304,1994,1083.0,61357.0,25.92,India,Sorghum,7786
11309,1994,1083.0,61357.0,25.71,India,Sorghum,7786
11310,1994,1083.0,61357.0,24.84,India,Sorghum,7786
11311,1994,1083.0,61357.0,26.46,India,Sorghum,7786
11312,1994,1083.0,61357.0,24.71,India,Sorghum,7786
11313,1994,1083.0,61357.0,26.55,India,Sorghum,7786
11315,1994,1083.0,61357.0,25.95,India,Sorghum,7786
11316,1994,1083.0,61357.0,25.75,India,Soybeans,9106
11317,1994,1083.0,61357.0,26.74,India,Soybeans,9106
11318,1994,1083.0,61357.0,26.03,India,Soybeans,9106
11319,1994,1083.0,61357.0,24.29,India,Soybeans,9106
11320,1994,1083.0,61357.0,25.22,India,Soybeans,9106
11321,1994,1083.0,61357.0,25.33,India,Soybeans,9106
11322,1994,1083.0,61357.0,25.87,India,Soybeans,9106
11323,1994,1083.0,61357.0,26.54,India,Soybeans,9106
11324,1994,1083.0,61357.0,27.07,India,Soybeans,9106
11325,1994,1083.0,61357.0,25.01,India,Soybeans,9106
11326,1994,1083.0,61357.0,25.92,India,Soybeans,9106
11331,1994,1083.0,61357.0,25.71,India,Soybeans,9106
11332,1994,1083.0,61357.0,24.84,India,Soybeans,9106
11333,1994,1083.0,61357.0,26.46,India,Soybeans,9106
11334,1994,1083.0,61357.0,24.71,India,Soybeans,9106
11335,1994,1083.0,61357.0,26.55,India,Soybeans,9106
11337,1994,1083.0,61357.0,25.95,India,Soybeans,9106
11338,1994,1083.0,61357.0,25.75,India,Sweet potatoes,84823
11339,1994,1083.0,61357.0,26.74,India,Sweet potatoes,84823
11340,1994,1083.0,61357.0,26.03,India,Sweet potatoes,84823
11341,1994,1083.0,61357.0,24.29,India,Sweet potatoes,84823
11342,1994,1083.0,61357.0,25.22,India,Sweet potatoes,84823
11343,1994,1083.0,61357.0,25.33,India,Sweet potatoes,84823
11344,1994,1083.0,61357.0,25.87,India,Sweet potatoes,84823
11345,1994,1083.0,61357.0,26.54,India,Sweet potatoes,84823
11346,1994,1083.0,61357.0,27.07,India,Sweet potatoes,84823
11347,1994,1083.0,61357.0,25.01,India,Sweet potatoes,84823
11348,1994,1083.0,61357.0,25.92,India,Sweet potatoes,84823
11353,1994,1083.0,61357.0,25.71,India,Sweet potatoes,84823
11354,1994,1083.0,61357.0,24.84,India,Sweet potatoes,84823
11355,1994,1083.0,61357.0,26.46,India,Sweet potatoes,84823
11356,1994,1083.0,61357.0,24.71,India,Sweet potatoes,84823
11357,1994,1083.0,61357.0,26.55,India,Sweet potatoes,84823
11359,1994,1083.0,61357.0,25.95,India,Sweet potatoes,84823
11360,1994,1083.0,61357.0,25.75,India,Wheat,23796
11361,1994,1083.0,61357.0,26.74,India,Wheat,23796
11362,1994,1083.0,61357.0,26.03,India,Wheat,23796
11363,1994,1083.0,61357.0,24.29,India,Wheat,23796
11364,1994,1083.0,61357.0,25.22,India,Wheat,23796
11365,1994,1083.0,61357.0,25.33,India,Wheat,23796
11366,1994,1083.0,61357.0,25.87,India,Wheat,23796
11367,1994,1083.0,61357.0,26.54,India,Wheat,23796
11368,1994,1083.0,61357.0,27.07,India,Wheat,23796
11369,1994,1083.0,61357.0,25.01,India,Wheat,23796
11370,1994,1083.0,61357.0,25.92,India,Wheat,23796
11375,1994,1083.0,61357.0,25.71,India,Wheat,23796
11376,1994,1083.0,61357.0,24.84,India,Wheat,23796
11377,1994,1083.0,61357.0,26.46,India,Wheat,23796
11378,1994,1083.0,61357.0,24.71,India,Wheat,23796
11379,1994,1083.0,61357.0,26.55,India,Wheat,23796
11381,1994,1083.0,61357.0,25.95,India,Wheat,23796
11382,1995,1083.0,61257.0,25.86,India,Cassava,252775
11383,1995,1083.0,61257.0,27.2,India,Cassava,252775
11384,1995,1083.0,61257.0,26.15,India,Cassava,252775
11385,1995,1083.0,61257.0,24.04,India,Cassava,252775
11386,1995,1083.0,61257.0,25.44,India,Cassava,252775
11387,1995,1083.0,61257.0,25.73,India,Cassava,252775
11388,1995,1083.0,61257.0,25.92,India,Cassava,252775
11389,1995,1083.0,61257.0,26.62,India,Cassava,252775
11390,1995,1083.0,61257.0,27.24,India,Cassava,252775
11391,1995,1083.0,61257.0,25.5,India,Cassava,252775
11392,1995,1083.0,61257.0,26.13,India,Cassava,252775
11393,1995,1083.0,61257.0,25.55,India,Cassava,252775
11395,1995,1083.0,61257.0,26.04,India,Cassava,252775
11397,1995,1083.0,61257.0,25.76,India,Cassava,252775
11398,1995,1083.0,61257.0,25.24,India,Cassava,252775
11399,1995,1083.0,61257.0,26.72,India,Cassava,252775
11400,1995,1083.0,61257.0,24.64,India,Cassava,252775
11401,1995,1083.0,61257.0,27.03,India,Cassava,252775
11403,1995,1083.0,61257.0,26.01,India,Cassava,252775
11404,1995,1083.0,61257.0,25.86,India,Maize,15946
11405,1995,1083.0,61257.0,27.2,India,Maize,15946
11406,1995,1083.0,61257.0,26.15,India,Maize,15946
11407,1995,1083.0,61257.0,24.04,India,Maize,15946
11408,1995,1083.0,61257.0,25.44,India,Maize,15946
11409,1995,1083.0,61257.0,25.73,India,Maize,15946
11410,1995,1083.0,61257.0,25.92,India,Maize,15946
11411,1995,1083.0,61257.0,26.62,India,Maize,15946
11412,1995,1083.0,61257.0,27.24,India,Maize,15946
11413,1995,1083.0,61257.0,25.5,India,Maize,15946
11414,1995,1083.0,61257.0,26.13,India,Maize,15946
11415,1995,1083.0,61257.0,25.55,India,Maize,15946
11417,1995,1083.0,61257.0,26.04,India,Maize,15946
11419,1995,1083.0,61257.0,25.76,India,Maize,15946
11420,1995,1083.0,61257.0,25.24,India,Maize,15946
11421,1995,1083.0,61257.0,26.72,India,Maize,15946
11422,1995,1083.0,61257.0,24.64,India,Maize,15946
11423,1995,1083.0,61257.0,27.03,India,Maize,15946
